mean,se,p,lower_0.99,upper_0.99,lower_0.95,upper_0.95,lower_0.9,upper_0.9,lower_0.99_q,lower_0.95_q,lower_0.9_q,upper_0.9_q,upper_0.95_q,upper_0.99_q,SiteName,group_name,group_num,study_num,Rhat,Rhat_upper_CI,parameter,grouping,Period,max_temp_slope_estimate,max_temp_slope_std.error,max_temp_slope_statistic,max_temp_slope_p.value,mean_temp_slope_estimate,mean_temp_slope_std.error,mean_temp_slope_statistic,mean_temp_slope_p.value,avg_sd_tempC,max_mean_wave_energy_estimate,max_mean_wave_energy_p.value,max_mean_wave_energy_std.error,max_sum_wave_energy_estimate,max_sum_wave_energy_p.value,max_sum_wave_energy_std.error,max_wave_height_estimate,max_wave_height_p.value,max_wave_height_std.error,mean_wave_energy_estimate,mean_wave_energy_p.value,mean_wave_energy_std.error,mean_wave_height_estimate,mean_wave_height_p.value,mean_wave_height_std.error,sd_max_wave_height_estimate,sd_max_wave_height_p.value,sd_max_wave_height_std.error,sd_mean_wave_energy_estimate,sd_mean_wave_energy_p.value,sd_mean_wave_energy_std.error,sd_sum_wave_energy_estimate,sd_sum_wave_energy_p.value,sd_sum_wave_energy_std.error,total_wave_energy_estimate,total_wave_energy_p.value,total_wave_energy_std.error
0.0188263306175285,0.0357290318796238,0.70475,-0.0723606184091527,0.112935060655527,-0.0495720331021295,0.0885345161256769,-0.0432996446319586,0.074624758289217,-0.0767460916485168,-0.0508449156649523,-0.0408207175513765,0.0784321765005753,0.0876360275377948,0.111826241335044,Australia_WA_Wernberg-SH4-18-2:Australia_WA_Wernberg,Leeuwin,13,5,1.00028882363919,1.00106261991968,site_slope,Ecoregion,1900-2015,0.171595529068347,0.109317979164659,1.56969174128149,0.214505570238313,0.112240563991462,0.0639076815102673,1.75629222245263,0.177296888809094,1.40644571813061,34.4819834727972,NaN,NaN,25654.5957037611,NaN,NaN,0.656803898998564,NaN,NaN,9.20996127622801,NaN,NaN,0.23959538584895,NaN,NaN,0.101028136267142,NaN,NaN,6.9780626042405,NaN,NaN,5236.86075806564,NaN,NaN,80679.2607797531,NaN,NaN
0.0067752011135549,0.0366826218297733,0.55475,-0.0932653079775511,0.103732388459758,-0.0613612144008331,0.0821611091065754,-0.0572974401676754,0.0642613934298166,-0.0975855804694081,-0.0635190967981243,-0.0536091550827845,0.0694446257259639,0.0806920084308048,0.102197182139011,Australia_WA_Wernberg-SH5-18-3:Australia_WA_Wernberg,Leeuwin,13,5,1.00194074583741,1.00516148716276,site_slope,Ecoregion,1900-2015,0.171595529068347,0.109317979164659,1.56969174128149,0.214505570238313,0.112240563991462,0.0639076815102673,1.75629222245263,0.177296888809094,1.40644571813061,34.4819834727972,NaN,NaN,25654.5957037611,NaN,NaN,0.656803898998564,NaN,NaN,9.20996127622801,NaN,NaN,0.23959538584895,NaN,NaN,0.101028136267142,NaN,NaN,6.9780626042405,NaN,NaN,5236.86075806564,NaN,NaN,80679.2607797531,NaN,NaN
-0.0119971251402592,0.0329031881847742,0.34875,-0.0932666611413137,0.0770846829718459,-0.0744196055856103,0.0539008309949602,-0.0653060559924057,0.0429422275353446,-0.093842483698835,-0.0746703385113742,-0.0645330429261077,0.0440045566986426,0.0537077956134023,0.0754033549730687,Australia_WA_Wernberg-SJ1-18-4:Australia_WA_Wernberg,Houtman,11,5,1.00336182778229,1.00991170667752,site_slope,Ecoregion,1900-2015,0.204491016476665,0.105725203322258,1.9341747289278,0.148557027999031,0.120017242062,0.0728364638073647,1.64776316405774,0.19795888218337,1.40684476386388,23.4727613600188,3.02761416548041e-180,1.05490302145209e-12,17463.734451854,2.5055461180989e-180,7.74308767761351e-10,0.443033034468912,2.14268858628649e-180,1.94249572734758e-14,6.16586653527811,2.22627569318067e-180,2.71084831037733e-13,0.157356792268361,2.10367969212919e-180,6.89032164658019e-15,-0.0607386755106007,9.07115483585902e-180,2.95225465881457e-15,3.27021054421019,3.7103882016319e-180,1.49118853021926e-13,2465.20190559903,4.29358917873626e-180,1.13589447591822e-10,108025.981698069,8.66410628425733e-180,5.23350351734794e-09
0.0115077466925094,0.0323978833157555,0.64275,-0.0675775755577461,0.101164489410794,-0.0545337796137016,0.0721377487019814,-0.0460301182231364,0.0601891424436419,-0.0695889499960132,-0.0503037201032271,-0.0414393342029218,0.0648839430551036,0.0767939320957896,0.0987650018227488,Australia_WA_Wernberg-SJ4-18-5:Australia_WA_Wernberg,Houtman,11,5,1.00139090392974,1.0057523350527,site_slope,Ecoregion,1900-2015,0.204491016476665,0.105725203322258,1.9341747289278,0.148557027999031,0.120017242062,0.0728364638073647,1.64776316405774,0.19795888218337,1.40684476386388,23.4727613600188,3.02761416548041e-180,1.05490302145209e-12,17463.734451854,2.5055461180989e-180,7.74308767761351e-10,0.443033034468912,2.14268858628649e-180,1.94249572734758e-14,6.16586653527811,2.22627569318067e-180,2.71084831037733e-13,0.157356792268361,2.10367969212919e-180,6.89032164658019e-15,-0.0607386755106007,9.07115483585902e-180,2.95225465881457e-15,3.27021054421019,3.7103882016319e-180,1.49118853021926e-13,2465.20190559903,4.29358917873626e-180,1.13589447591822e-10,108025.981698069,8.66410628425733e-180,5.23350351734794e-09
-0.0134897265007101,0.0338207432382898,0.339,-0.101439994872442,0.0704090579148229,-0.079466213364003,0.0537486758826894,-0.0673508548106762,0.0429241967872236,-0.0977895867129533,-0.0784772185398124,-0.0689951698394204,0.041581330948163,0.0555986884434091,0.0737852156322839,Australia_WA_Wernberg-SJ5-18-6:Australia_WA_Wernberg,Houtman,11,5,1.00095996392563,1.00264226393363,site_slope,Ecoregion,1900-2015,0.204491016476665,0.105725203322258,1.9341747289278,0.148557027999031,0.120017242062,0.0728364638073647,1.64776316405774,0.19795888218337,1.40684476386388,23.4727613600188,3.02761416548041e-180,1.05490302145209e-12,17463.734451854,2.5055461180989e-180,7.74308767761351e-10,0.443033034468912,2.14268858628649e-180,1.94249572734758e-14,6.16586653527811,2.22627569318067e-180,2.71084831037733e-13,0.157356792268361,2.10367969212919e-180,6.89032164658019e-15,-0.0607386755106007,9.07115483585902e-180,2.95225465881457e-15,3.27021054421019,3.7103882016319e-180,1.49118853021926e-13,2465.20190559903,4.29358917873626e-180,1.13589447591822e-10,108025.981698069,8.66410628425733e-180,5.23350351734794e-09
-0.15058597811948,0.0926853821365742,0.0445,-0.392055845485843,0.0799484968832615,-0.342063099833712,0.025580147029386,-0.293907397601135,0.0067259439428609,-0.40951114062102,-0.350795602249627,-0.307635577937168,-0.00458549616119561,0.0203145349255994,0.0706236684986725,Central_Chile_Fondecyt-CaletaHornos-7-2:Central_Chile_Fondecyt,Central Chile,7,7,1.00375296098685,1.01126371457389,site_slope,Ecoregion,1900-2015,0.15495872497553,5.75000033686646e-14,2694934189516.54,2.36228318615004e-13,-0.423709313074868,1.74862558278694e-13,-2423099131373.6,2.62729561545712e-13,1.98476991022871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.149799596721308,0.0925525333844,0.04825,-0.409114157184236,0.0716992389929889,-0.337271691356918,0.0244859998421703,-0.294224225393449,0.00989382624316104,-0.40903646539065,-0.340930188178707,-0.309133845296504,-0.00164630983489054,0.0227409402718344,0.0717084568230453,Central_Chile_Fondecyt-ElFrances-7-3:Central_Chile_Fondecyt,Central Chile,7,7,1.00185363247685,1.00760003521421,site_slope,Ecoregion,1900-2015,0.422859191894695,1.59701457774748e-13,2647810469526.96,2.40432530837948e-13,-0.403071482976377,1.73230870332081e-13,-2326787842165.17,2.73604563695494e-13,1.91545153289277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.152310571854833,0.0904230516975952,0.03875,-0.405862839854524,0.0734042232055481,-0.331251476039754,0.0273234433532854,-0.296153952929821,-0.00171040389725126,-0.416395282597395,-0.350734095327955,-0.307763566974188,-0.0113971259986314,0.0145640216220597,0.0641975333963728,Central_Chile_Fondecyt-LosMolles-7-4:Central_Chile_Fondecyt,Central Chile,7,7,1.0016322999284,1.00616813258052,site_slope,Ecoregion,1900-2015,0.800067901611485,3.20218759522802e-13,2498504156357.87,2.5480036554976e-13,-0.346851269404181,1.40937046388698e-13,-2461036883429.36,2.58679492637459e-13,1.76583895924845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.152006729063375,0.0892565069464653,0.04375,-0.395270364996272,0.0621001929351216,-0.326742647010699,0.0268020382042964,-0.298246088972257,-0.00307713281713722,-0.395282206214099,-0.331860661369376,-0.302932940987584,-0.00643165275784387,0.0235666954416315,0.0619242903676255,Central_Chile_Fondecyt-MineraldeTalca-7-5:Central_Chile_Fondecyt,Central Chile,7,7,1.00186989685556,1.00713321553719,site_slope,Ecoregion,1900-2015,0.422859191894695,1.59701457774748e-13,2647810469526.96,2.40432530837948e-13,-0.403071482976377,1.73230870332081e-13,-2326787842165.17,2.73604563695494e-13,1.91545153289277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.151129962774015,0.0913592213038685,0.042,-0.40236905350459,0.067669271344477,-0.351338285748097,0.0152894071974817,-0.290138578647288,0.0103820309594831,-0.417146134551082,-0.351344081324712,-0.312579634714362,-0.00757997267214629,0.0152502252142083,0.0559630561693556,Central_Chile_Fondecyt-Zapallar-7-7:Central_Chile_Fondecyt,Central Chile,7,7,1.00171781011749,1.00420847384535,site_slope,Ecoregion,1900-2015,0.800067901611485,3.20218759522802e-13,2498504156357.87,2.5480036554976e-13,-0.346851269404181,1.40937046388698e-13,-2461036883429.36,2.58679492637459e-13,1.76583895924845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0412392260011134,0.0170222513493112,0.00775,-0.0829000763422344,0.00222539503732288,-0.0735474572742078,-0.00743108326290059,-0.0688331115760035,-0.01286392305036,-0.0847691570653646,-0.0736718139118973,-0.0686476940916539,-0.0126136699731107,-0.00749034767286466,0.00171817695871489,Channel_Islands_National_Park-Anacapa Island-Admiral's Reef-5-1:Channel_Islands_National_Park,Southern California Bight,23,8,1.00000054735834,1.00085878814748,site_slope,Ecoregion,1900-2015,-0.00260683434641217,0.022075229492081,-0.118088663465415,0.906980189643387,-0.0160695766383769,0.0155794621802649,-1.03145901010195,0.312608628949569,1.67467643782317,-0.104672574823795,0.782255039197908,0.376414382648349,-71.9881247054206,0.775326230539837,250.676585843723,-0.0154849344794538,0.520821493419551,0.0239235356315636,0.0195526593921898,0.785823394840953,0.0715161204087513,0.00376439668148795,0.122053009654784,0.00238767993281552,-0.00684623697276027,0.285550423018453,0.00633276219094931,-0.0712648915373324,0.477090636899713,0.0993766936094586,-48.4124296122856,0.474553004122911,67.1202185302374,173.994077194586,0.782260759757218,625.719200919223
0.123602541131395,0.0170190847072593,1,0.0786392259140839,0.165351192164221,0.091429752112396,0.158270646696527,0.0953566010645272,0.150908550916298,0.0791629901381803,0.0901241140911587,0.0961329073077486,0.151984117581849,0.157616877700358,0.16696549162799,Channel_Islands_National_Park-Anacapa Island-Cathedral Cove-5-2:Channel_Islands_National_Park,Southern California Bight,23,8,0.999707275933736,1.00082876888308,site_slope,Ecoregion,1900-2015,-0.00260683434641217,0.022075229492081,-0.118088663465415,0.906980189643387,-0.0160695766383769,0.0155794621802649,-1.03145901010195,0.312608628949569,1.67467643782317,-0.104672574823795,0.782255039197908,0.376414382648349,-71.9881247054206,0.775326230539837,250.676585843723,-0.0154849344794538,0.520821493419551,0.0239235356315636,0.0195526593921898,0.785823394840953,0.0715161204087513,0.00376439668148795,0.122053009654784,0.00238767993281552,-0.00684623697276027,0.285550423018453,0.00633276219094931,-0.0712648915373324,0.477090636899713,0.0993766936094586,-48.4124296122856,0.474553004122911,67.1202185302374,173.994077194586,0.782260759757218,625.719200919223
0.0967565415706627,0.0170901474906943,1,0.0553918997476264,0.141097158145859,0.0623504331643166,0.128187609835526,0.0693804931675934,0.12513443201006,0.0545347689745127,0.0648141505613851,0.0692708520202971,0.12505332717708,0.131214780632379,0.140529338702873,Channel_Islands_National_Park-Anacapa Island-Landing Cove-5-3:Channel_Islands_National_Park,Southern California Bight,23,8,1.00089629407994,1.00456234602272,site_slope,Ecoregion,1900-2015,-0.00260683434641217,0.022075229492081,-0.118088663465415,0.906980189643387,-0.0160695766383769,0.0155794621802649,-1.03145901010195,0.312608628949569,1.67467643782317,-0.104672574823795,0.782255039197908,0.376414382648349,-71.9881247054206,0.775326230539837,250.676585843723,-0.0154849344794538,0.520821493419551,0.0239235356315636,0.0195526593921898,0.785823394840953,0.0715161204087513,0.00376439668148795,0.122053009654784,0.00238767993281552,-0.00684623697276027,0.285550423018453,0.00633276219094931,-0.0712648915373324,0.477090636899713,0.0993766936094586,-48.4124296122856,0.474553004122911,67.1202185302374,173.994077194586,0.782260759757218,625.719200919223
0.0516947243394751,0.0170755305643147,0.99975,0.00693221780237713,0.0944928143263842,0.0190779693550828,0.0868745810925915,0.023918437882429,0.0789419765345081,0.00856903140734427,0.0176773607289508,0.0239850056458074,0.0791536307706904,0.0859086346736096,0.0958865313433642,Channel_Islands_National_Park-San Miguel Island-Hare Rock-5-4:Channel_Islands_National_Park,Northern California,18,8,1.00106435587075,1.00368733993232,site_slope,Ecoregion,1900-2015,-0.0156177814190211,0.0193862961383779,-0.805609349384874,0.428378223810293,-0.0280487612645516,0.0138804730395247,-2.02073525770214,0.0545996289787444,1.58012651345204,-0.104672574823795,0.782255039197908,0.376414382648349,-71.9881247054206,0.775326230539837,250.676585843723,-0.0154849344794538,0.520821493419551,0.0239235356315636,0.0195526593921898,0.785823394840953,0.0715161204087513,0.00376439668148795,0.122053009654784,0.00238767993281552,-0.00684623697276027,0.285550423018453,0.00633276219094931,-0.0712648915373324,0.477090636899713,0.0993766936094586,-48.4124296122856,0.474553004122911,67.1202185302374,173.994077194586,0.782260759757218,625.719200919223
0.0248979178950624,0.0171687413127836,0.92975,-0.0213029262534815,0.0660944111619728,-0.00861323829450859,0.0580227163610087,-0.00384003258718479,0.0523033474232418,-0.02009586175257,-0.00850572915219823,-0.00330143948000072,0.0531264518737193,0.0582058015723716,0.067469491790658,Channel_Islands_National_Park-San Miguel Island-Wyckoff Ledge-5-5:Channel_Islands_National_Park,Northern California,18,8,1.00145351236176,1.0058735574003,site_slope,Ecoregion,1900-2015,-0.0156177814190211,0.0193862961383779,-0.805609349384874,0.428378223810293,-0.0280487612645516,0.0138804730395247,-2.02073525770214,0.0545996289787444,1.58012651345204,-0.104672574823795,0.782255039197908,0.376414382648349,-71.9881247054206,0.775326230539837,250.676585843723,-0.0154849344794538,0.520821493419551,0.0239235356315636,0.0195526593921898,0.785823394840953,0.0715161204087513,0.00376439668148795,0.122053009654784,0.00238767993281552,-0.00684623697276027,0.285550423018453,0.00633276219094931,-0.0712648915373324,0.477090636899713,0.0993766936094586,-48.4124296122856,0.474553004122911,67.1202185302374,173.994077194586,0.782260759757218,625.719200919223
0.00487966123321356,0.0173796928578194,0.61575,-0.0383075445046135,0.0480854414323327,-0.029937915339221,0.0377592115911723,-0.0241375690856989,0.0331450295167506,-0.038309743327646,-0.0289071457411065,-0.0240938252289566,0.0332263496225286,0.0390705983802687,0.0480362380140384,Channel_Islands_National_Park-Santa Barbara Island-Arch Point-5-6:Channel_Islands_National_Park,Southern California Bight,23,8,1.0011587291866,1.00362268895329,site_slope,Ecoregion,1900-2015,0.000799901587330629,0.021982638466032,0.0363878789421321,0.971274050961629,-0.0155104278227545,0.0149579974368158,-1.03693210861094,0.310102765848052,1.68272680546529,-0.203965735731467,0.57521558781382,0.361259414894357,-141.891356956649,0.558583104019617,240.723724881763,-0.0185888669172278,0.463590571715555,0.025140461128285,0.0192429250479033,0.76726546187725,0.0646192281815727,0.00383348724405509,0.118488577762203,0.00240759353866696,-0.0103826141430994,0.1342599242805,0.00680548229974951,-0.0928963981429551,0.334568598984194,0.0952142638972381,-64.3189576251047,0.320873641174861,64.0634177471233,170.767710323407,0.764093637642468,565.502147782884
